# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.5             	3.04364593e+00	-2.60988161e-17	-3.57578285e-04	6.14381380e-17	-1.06673621e-03	2.00430217e-16	1.52182297e+00	1.52182297e+00	1.87380809e-16	-2.13479625e-16	-1.24552535e-03	8.87947067e-04
0.501           	3.04348236e+00	-2.62337822e-17	3.08407313e-04	6.14586092e-17	-1.06794143e-03	2.00423383e-16	1.52174118e+00	1.52174118e+00	1.87306492e-16	-2.13540274e-16	-9.13737774e-04	1.22214509e-03
0.502           	3.04330405e+00	-2.63600114e-17	9.00670993e-04	6.14817104e-17	-1.06926064e-03	2.00419177e-16	1.52165203e+00	1.52165203e+00	1.87239172e-16	-2.13599183e-16	-6.18925146e-04	1.51959614e-03
0.503           	3.04314266e+00	-2.64905438e-17	1.53375826e-03	6.15036920e-17	-1.07069108e-03	2.00413161e-16	1.52157133e+00	1.52157133e+00	1.87167889e-16	-2.13658433e-16	-3.03811950e-04	1.83757021e-03
0.504           	3.04299376e+00	-2.66276548e-17	2.21401248e-03	6.15235343e-17	-1.07224283e-03	2.00404776e-16	1.52149688e+00	1.52149688e+00	1.87090949e-16	-2.13718604e-16	3.47634162e-05	2.17924907e-03
0.505           	3.04283998e+00	-2.67584239e-17	2.84911192e-03	6.15457082e-17	-1.07391291e-03	2.00398492e-16	1.52141999e+00	1.52141999e+00	1.87019280e-16	-2.13777704e-16	3.50643056e-04	2.49846887e-03
0.506           	3.04269058e+00	-2.68952190e-17	3.52463479e-03	6.15658974e-17	-1.07570401e-03	2.00390394e-16	1.52134529e+00	1.52134529e+00	1.86942784e-16	-2.13838003e-16	6.86613379e-04	2.83802141e-03
0.507           	3.04255293e+00	-2.70384713e-17	4.24760328e-03	6.15841447e-17	-1.07761966e-03	2.00380076e-16	1.52127647e+00	1.52127647e+00	1.86860840e-16	-2.13899312e-16	1.04618198e-03	3.20142130e-03
0.508           	3.04241439e+00	-2.71796219e-17	4.95443886e-03	6.16033785e-17	-1.07965825e-03	2.00370505e-16	1.52120719e+00	1.52120719e+00	1.86780694e-16	-2.13960316e-16	1.39756118e-03	3.55687768e-03
0.509           	3.04226632e+00	-2.73102160e-17	5.59047272e-03	6.16261111e-17	-1.08181206e-03	2.00364383e-16	1.52113316e+00	1.52113316e+00	1.86709275e-16	-2.14019491e-16	1.71342430e-03	3.87704842e-03
0.51            	3.04211315e+00	-2.74398729e-17	6.18780938e-03	6.16483844e-17	-1.08408111e-03	2.00357589e-16	1.52105658e+00	1.52105658e+00	1.86637652e-16	-2.14077525e-16	2.00982359e-03	4.17798580e-03
0.511           	3.04195896e+00	-2.75723739e-17	6.79693198e-03	6.16698742e-17	-1.08647264e-03	2.00349396e-16	1.52097948e+00	1.52097948e+00	1.86563209e-16	-2.14135582e-16	2.31199335e-03	4.48493863e-03
0.512           	3.04180443e+00	-2.76975899e-17	7.38696572e-03	6.16950712e-17	-1.08898329e-03	2.00346306e-16	1.52090221e+00	1.52090221e+00	1.86497511e-16	-2.14195101e-16	2.60449957e-03	4.78246615e-03
0.513           	3.04165605e+00	-2.78244845e-17	7.98291730e-03	6.17190612e-17	-1.09161147e-03	2.00341151e-16	1.52082802e+00	1.52082802e+00	1.86428909e-16	-2.14253393e-16	2.89984718e-03	5.08307012e-03
0.514           	3.04150226e+00	-2.79508598e-17	8.56712338e-03	6.17430203e-17	-1.09435770e-03	2.00336144e-16	1.52075113e+00	1.52075113e+00	1.86360714e-16	-2.14311574e-16	3.18920399e-03	5.37791939e-03
0.515           	3.04136075e+00	-2.80772765e-17	9.16507851e-03	6.17671495e-17	-1.09721949e-03	2.00330856e-16	1.52068037e+00	1.52068037e+00	1.86292218e-16	-2.14369494e-16	3.48531976e-03	5.67975875e-03
0.516           	3.04121755e+00	-2.82036638e-17	9.76061799e-03	6.17913173e-17	-1.10019717e-03	2.00325746e-16	1.52060877e+00	1.52060877e+00	1.86223914e-16	-2.14427578e-16	3.78011183e-03	5.98050616e-03
0.517           	3.04107479e+00	-2.83278450e-17	1.03429984e-02	6.18163814e-17	-1.10329018e-03	2.00321548e-16	1.52053739e+00	1.52053739e+00	1.86157625e-16	-2.14485470e-16	4.06820903e-03	6.27478939e-03
0.518           	3.04093526e+00	-2.84490700e-17	1.09120396e-02	6.18426254e-17	-1.10649807e-03	2.00318566e-16	1.52046763e+00	1.52046763e+00	1.86094031e-16	-2.14543101e-16	4.34952176e-03	6.56251789e-03
0.519           	3.04079261e+00	-2.85762574e-17	1.14853120e-02	6.18669343e-17	-1.10982920e-03	2.00313016e-16	1.52039631e+00	1.52039631e+00	1.86024887e-16	-2.14601145e-16	4.63282681e-03	6.85248520e-03
0.52            	3.04065145e+00	-2.87027105e-17	1.20455970e-02	6.18916727e-17	-1.11328439e-03	2.00307668e-16	1.52032572e+00	1.52032572e+00	1.85956312e-16	-2.14659023e-16	4.90951412e-03	7.13608289e-03
0.521           	3.04050561e+00	-2.88313731e-17	1.26109609e-02	6.19130528e-17	-1.11684904e-03	2.00297855e-16	1.52025280e+00	1.52025280e+00	1.85882168e-16	-2.14713541e-16	5.18863142e-03	7.42232949e-03
0.522           	3.04036422e+00	-2.89622933e-17	1.32090328e-02	6.19344389e-17	-1.12052580e-03	2.00289072e-16	1.52018211e+00	1.52018211e+00	1.85807925e-16	-2.14770218e-16	5.48399061e-03	7.72504220e-03
0.523           	3.04022669e+00	-2.90865817e-17	1.37970061e-02	6.19601657e-17	-1.12431693e-03	2.00286267e-16	1.52011335e+00	1.52011335e+00	1.85742976e-16	-2.14829558e-16	5.77418613e-03	8.02282000e-03
0.524           	3.04009556e+00	-2.91995881e-17	1.43216078e-02	6.19892406e-17	-1.12821536e-03	2.00286010e-16	1.52004778e+00	1.52004778e+00	1.85686216e-16	-2.14885805e-16	6.03258856e-03	8.28901927e-03
0.525           	3.03994864e+00	-2.93289570e-17	1.48353933e-02	6.20071200e-17	-1.13221932e-03	2.00269362e-16	1.51997432e+00	1.51997432e+00	1.85604883e-16	-2.14933840e-16	6.28547734e-03	8.54991597e-03
0.526           	3.03981519e+00	-2.94555042e-17	1.53799718e-02	6.20281454e-17	-1.13633410e-03	2.00257892e-16	1.51990760e+00	1.51990760e+00	1.85530140e-16	-2.14985644e-16	6.55365180e-03	8.82631999e-03
0.527           	3.03968354e+00	-2.95718567e-17	1.59027322e-02	6.20550436e-17	-1.14055934e-03	2.00254622e-16	1.51984177e+00	1.51984177e+00	1.85468693e-16	-2.15040550e-16	6.81080677e-03	9.09192544e-03
0.528           	3.03955253e+00	-2.96873385e-17	1.64230786e-02	6.20823444e-17	-1.14489470e-03	2.00251991e-16	1.51977627e+00	1.51977627e+00	1.85408322e-16	-2.15095660e-16	7.06664459e-03	9.35643399e-03
0.529           	3.03942207e+00	-2.98022090e-17	1.69377734e-02	6.21096811e-17	-1.14933968e-03	2.00249337e-16	1.51971103e+00	1.51971103e+00	1.85348232e-16	-2.15150441e-16	7.31954703e-03	9.61822638e-03
0.53            	3.03929691e+00	-2.99084589e-17	1.74000738e-02	6.21399258e-17	-1.15389088e-03	2.00248772e-16	1.51964846e+00	1.51964846e+00	1.85294543e-16	-2.15203002e-16	7.54614602e-03	9.85392778e-03
0.531           	3.03916701e+00	-3.00209867e-17	1.79001788e-02	6.21679124e-17	-1.15854965e-03	2.00246785e-16	1.51958350e+00	1.51958350e+00	1.85236292e-16	-2.15257278e-16	7.79153975e-03	1.01086391e-02
0.532           	3.03904357e+00	-3.01237571e-17	1.83376633e-02	6.21989408e-17	-1.16331315e-03	2.00246801e-16	1.51952179e+00	1.51952179e+00	1.85184923e-16	-2.15308680e-16	8.00551849e-03	1.03321448e-02
0.533           	3.03891517e+00	-3.02351481e-17	1.88276895e-02	6.22267692e-17	-1.16818374e-03	2.00244708e-16	1.51945758e+00	1.51945758e+00	1.85127134e-16	-2.15362282e-16	8.24566102e-03	1.05820285e-02
0.534           	3.03878977e+00	-3.03427951e-17	1.92946027e-02	6.22558110e-17	-1.17315968e-03	2.00243438e-16	1.51939488e+00	1.51939488e+00	1.85072041e-16	-2.15414836e-16	8.47414166e-03	1.08204610e-02
0.535           	3.03866634e+00	-3.04477190e-17	1.97378442e-02	6.22853672e-17	-1.17823991e-03	2.00242103e-16	1.51933317e+00	1.51933317e+00	1.85018244e-16	-2.15465963e-16	8.69068218e-03	1.10471620e-02
0.536           	3.03853814e+00	-3.05506604e-17	2.01710274e-02	6.23152894e-17	-1.18342141e-03	2.00241847e-16	1.51926907e+00	1.51926907e+00	1.84966516e-16	-2.15517177e-16	8.90209229e-03	1.12689351e-02
0.537           	3.03841466e+00	-3.06623518e-17	2.06726711e-02	6.23413554e-17	-1.18870674e-03	2.00239132e-16	1.51920733e+00	1.51920733e+00	1.84907956e-16	-2.15570308e-16	9.14762883e-03	1.15250423e-02
0.538           	3.03829839e+00	-3.07758521e-17	2.11860398e-02	6.23672826e-17	-1.19409833e-03	2.00235665e-16	1.51914919e+00	1.51914919e+00	1.84847739e-16	-2.15623591e-16	9.39892158e-03	1.17871182e-02
0.539           	3.03818145e+00	-3.08826283e-17	2.16752013e-02	6.23967344e-17	-1.19959365e-03	2.00236595e-16	1.51909072e+00	1.51909072e+00	1.84795281e-16	-2.15677909e-16	9.63800698e-03	1.20371943e-02
0.54            	3.03806832e+00	-3.09784659e-17	2.21291579e-02	6.24300725e-17	-1.20518768e-03	2.00243103e-16	1.51903416e+00	1.51903416e+00	1.84753870e-16	-2.15732336e-16	9.85939125e-03	1.22697666e-02
0.541           	3.03793248e+00	-3.10876095e-17	2.25332545e-02	6.24548284e-17	-1.21088235e-03	2.00234957e-16	1.51896624e+00	1.51896624e+00	1.84691152e-16	-2.15778762e-16	1.00557449e-02	1.24775096e-02
0.542           	3.03781161e+00	-3.11866009e-17	2.29406236e-02	6.24851661e-17	-1.21667544e-03	2.00234987e-16	1.51890580e+00	1.51890580e+00	1.84641687e-16	-2.15828288e-16	1.02536364e-02	1.26869873e-02
0.543           	3.03769216e+00	-3.12816285e-17	2.33264656e-02	6.25168154e-17	-1.22256550e-03	2.00236422e-16	1.51884608e+00	1.51884608e+00	1.84595607e-16	-2.15877236e-16	1.04406673e-02	1.28857983e-02
0.544           	3.03757403e+00	-3.13778479e-17	2.37246111e-02	6.25478963e-17	-1.22855207e-03	2.00237672e-16	1.51878702e+00	1.51878702e+00	1.84548748e-16	-2.15926596e-16	1.06337535e-02	1.30908576e-02
0.545           	3.03745582e+00	-3.14720842e-17	2.41104521e-02	6.25794713e-17	-1.23463389e-03	2.00239514e-16	1.51872791e+00	1.51872791e+00	1.84503472e-16	-2.15975556e-16	1.08205922e-02	1.32898599e-02
0.546           	3.03733951e+00	-3.15624916e-17	2.44716626e-02	6.26119826e-17	-1.24080938e-03	2.00242127e-16	1.51866975e+00	1.51866975e+00	1.84460881e-16	-2.16023372e-16	1.09950219e-02	1.34766407e-02
0.547           	3.03722589e+00	-3.16538549e-17	2.48297034e-02	6.26430901e-17	-1.24707768e-03	2.00242741e-16	1.51861295e+00	1.51861295e+00	1.84415813e-16	-2.16069668e-16	1.11677740e-02	1.36619294e-02
0.548           	3.03710743e+00	-3.17421935e-17	2.51794249e-02	6.26758438e-17	-1.25343653e-03	2.00246129e-16	1.51855371e+00	1.51855371e+00	1.84375032e-16	-2.16117226e-16	1.13362759e-02	1.38431490e-02
0.549           	3.03698954e+00	-3.18277718e-17	2.55108335e-02	6.27092042e-17	-1.25988496e-03	2.00250084e-16	1.51849477e+00	1.51849477e+00	1.84336198e-16	-2.16163970e-16	1.14955318e-02	1.40153017e-02
0.55            	3.03688477e+00	-3.19219890e-17	2.58935535e-02	6.27399205e-17	-1.26643647e-03	2.00250604e-16	1.51844239e+00	1.51844239e+00	1.84289610e-16	-2.16211599e-16	1.16803403e-02	1.42132132e-02
0.551           	3.03677337e+00	-3.20028515e-17	2.61977578e-02	6.27745738e-17	-1.27307697e-03	2.00255628e-16	1.51838668e+00	1.51838668e+00	1.84254202e-16	-2.16257054e-16	1.18258019e-02	1.43719559e-02
0.552           	3.03666233e+00	-3.20854822e-17	2.65164147e-02	6.28081268e-17	-1.27980400e-03	2.00259951e-16	1.51833116e+00	1.51833116e+00	1.84217210e-16	-2.16302693e-16	1.19784033e-02	1.45380113e-02
0.553           	3.03655181e+00	-3.21623031e-17	2.68044597e-02	6.28436487e-17	-1.28661504e-03	2.00266550e-16	1.51827591e+00	1.51827591e+00	1.84185398e-16	-2.16347701e-16	1.21156148e-02	1.46888449e-02
0.554           	3.03644048e+00	-3.22430018e-17	2.71021510e-02	6.28765198e-17	-1.29350862e-03	2.00269913e-16	1.51822024e+00	1.51822024e+00	1.84148412e-16	-2.16391414e-16	1.22575669e-02	1.48445841e-02
0.555           	3.03632996e+00	-3.23193994e-17	2.73783808e-02	6.29110940e-17	-1.30048726e-03	2.00275318e-16	1.51816498e+00	1.51816498e+00	1.84115618e-16	-2.16435018e-16	1.23887031e-02	1.49896777e-02
0.556           	3.03621916e+00	-3.23972858e-17	2.76627888e-02	6.29450985e-17	-1.30755541e-03	2.00280385e-16	1.51810958e+00	1.51810958e+00	1.84081742e-16	-2.16479028e-16	1.25238390e-02	1.51389498e-02
0.557           	3.03610450e+00	-3.24755090e-17	2.79297792e-02	6.29790956e-17	-1.31471163e-03	2.00285133e-16	1.51805225e+00	1.51805225e+00	1.84047378e-16	-2.16522887e-16	1.26501780e-02	1.52796012e-02
0.558           	3.03599352e+00	-3.25553526e-17	2.82172477e-02	6.30115955e-17	-1.32194832e-03	2.00288829e-16	1.51799676e+00	1.51799676e+00	1.84011153e-16	-2.16566505e-16	1.27866755e-02	1.54305722e-02
0.559           	3.03588366e+00	-3.26362903e-17	2.84919933e-02	6.30424971e-17	-1.32926446e-03	2.00289694e-16	1.51794183e+00	1.51794183e+00	1.83971549e-16	-2.16607839e-16	1.29167322e-02	1.55752611e-02
0.56            	3.03577925e+00	-3.27032338e-17	2.87283202e-02	6.30785046e-17	-1.33664776e-03	2.00297655e-16	1.51788962e+00	1.51788962e+00	1.83946038e-16	-2.16649272e-16	1.30275123e-02	1.57008079e-02
0.561           	3.03567585e+00	-3.27634395e-17	2.89298391e-02	6.31171229e-17	-1.34409970e-03	2.00308623e-16	1.51783793e+00	1.51783793e+00	1.83926903e-16	-2.16690342e-16	1.31208198e-02	1.58090192e-02
0.562           	3.03557535e+00	-3.28109278e-17	2.91313416e-02	6.31640524e-17	-1.35162113e-03	2.00332560e-16	1.51778767e+00	1.51778767e+00	1.83927096e-16	-2.16738024e-16	1.32140496e-02	1.59172919e-02
0.563           	3.03546026e+00	-3.28946222e-17	2.93339070e-02	6.31861900e-17	-1.35921026e-03	2.00319962e-16	1.51773013e+00	1.51773013e+00	1.83872651e-16	-2.16767273e-16	1.33077432e-02	1.60261638e-02
0.564           	3.03536328e+00	-3.29620727e-17	2.95686263e-02	6.32202726e-17	-1.36687067e-03	2.00325978e-16	1.51768164e+00	1.51768164e+00	1.83844942e-16	-2.16807015e-16	1.34174425e-02	1.61511838e-02
0.565           	3.03527090e+00	-3.30230075e-17	2.97633900e-02	6.32562124e-17	-1.37460072e-03	2.00333487e-16	1.51763545e+00	1.51763545e+00	1.83821983e-16	-2.16844991e-16	1.35070943e-02	1.62562957e-02
0.566           	3.03517234e+00	-3.30820914e-17	2.99449527e-02	6.32924972e-17	-1.38239752e-03	2.00341892e-16	1.51758617e+00	1.51758617e+00	1.83800847e-16	-2.16882938e-16	1.35900788e-02	1.63548738e-02
0.567           	3.03506938e+00	-3.31364890e-17	3.00903763e-02	6.33297768e-17	-1.39025790e-03	2.00351264e-16	1.51753469e+00	1.51753469e+00	1.83783019e-16	-2.16919508e-16	1.36549302e-02	1.64354460e-02
0.568           	3.03496654e+00	-3.31926350e-17	3.02483070e-02	6.33659579e-17	-1.39818168e-03	2.00359986e-16	1.51748327e+00	1.51748327e+00	1.83763668e-16	-2.16956303e-16	1.37259718e-02	1.65223352e-02
0.569           	3.03486544e+00	-3.32441394e-17	3.04155213e-02	6.34051809e-17	-1.40616841e-03	2.00374151e-16	1.51743272e+00	1.51743272e+00	1.83752082e-16	-2.16996221e-16	1.38015922e-02	1.66139291e-02
0.57            	3.03475621e+00	-3.33194491e-17	3.05913544e-02	6.34286561e-17	-1.41421692e-03	2.00365238e-16	1.51737811e+00	1.51737811e+00	1.83705514e-16	-2.17024963e-16	1.38814603e-02	1.67098941e-02
0.571           	3.03465286e+00	-3.33830804e-17	3.07403211e-02	6.34579437e-17	-1.42232577e-03	2.00364416e-16	1.51732643e+00	1.51732643e+00	1.83672876e-16	-2.17055956e-16	1.39478348e-02	1.67924863e-02
0.572           	3.03458162e+00	-3.34048499e-17	3.08705031e-02	6.35130808e-17	-1.43049468e-03	2.00400693e-16	1.51729081e+00	1.51729081e+00	1.83698268e-16	-2.17103118e-16	1.40047569e-02	1.68657462e-02
0.573           	3.03451635e+00	-3.34113033e-17	3.09637032e-02	6.35759717e-17	-1.43872057e-03	2.00447583e-16	1.51725817e+00	1.51725817e+00	1.83741931e-16	-2.17153234e-16	1.40431310e-02	1.69205722e-02
0.574           	3.03441667e+00	-3.34525155e-17	3.10425359e-02	6.36152023e-17	-1.44699882e-03	2.00460640e-16	1.51720833e+00	1.51720833e+00	1.83734383e-16	-2.17186898e-16	1.40742691e-02	1.69682668e-02
0.575           	3.03431605e+00	-3.34951962e-17	3.11145349e-02	6.36534562e-17	-1.45533415e-03	2.00472421e-16	1.51715802e+00	1.51715802e+00	1.83724822e-16	-2.17220019e-16	1.41019333e-02	1.70126016e-02
0.576           	3.03421854e+00	-3.35369951e-17	3.11756030e-02	6.36914338e-17	-1.46372691e-03	2.00483667e-16	1.51710927e+00	1.51710927e+00	1.83715169e-16	-2.17252164e-16	1.41240746e-02	1.70515284e-02
0.577           	3.03412272e+00	-3.35743819e-17	3.12250647e-02	6.37305636e-17	-1.47216973e-03	2.00496775e-16	1.51706136e+00	1.51706136e+00	1.83709584e-16	-2.17283966e-16	1.41403626e-02	1.70847021e-02
0.578           	3.03402898e+00	-3.36078129e-17	3.12612331e-02	6.37706734e-17	-1.48065804e-03	2.00511487e-16	1.51701449e+00	1.51701449e+00	1.83707580e-16	-2.17315393e-16	1.41499585e-02	1.71112746e-02
0.579           	3.03393411e+00	-3.36452332e-17	3.13028713e-02	6.38078787e-17	-1.48919160e-03	2.00522552e-16	1.51696706e+00	1.51696706e+00	1.83699935e-16	-2.17345168e-16	1.41622440e-02	1.71406272e-02
0.58            	3.03383563e+00	-3.36867423e-17	3.13528993e-02	6.38427130e-17	-1.49776984e-03	2.00530708e-16	1.51691782e+00	1.51691782e+00	1.83687336e-16	-2.17374079e-16	1.41786798e-02	1.71742195e-02
0.581           	3.03374104e+00	-3.37177159e-17	3.13564344e-02	6.38813402e-17	-1.50638910e-03	2.00543405e-16	1.51687052e+00	1.51687052e+00	1.83684547e-16	-2.17402263e-16	1.41718281e-02	1.71846063e-02
0.582           	3.03363975e+00	-3.37436577e-17	3.13490692e-02	6.39205945e-17	-1.51504305e-03	2.00559183e-16	1.51681988e+00	1.51681988e+00	1.83687354e-16	-2.17431012e-16	1.41594916e-02	1.71895777e-02
0.583           	3.03353407e+00	-3.37828371e-17	3.13521783e-02	6.39548980e-17	-1.52375263e-03	2.00567387e-16	1.51676704e+00	1.51676704e+00	1.83675968e-16	-2.17458806e-16	1.41523365e-02	1.71998418e-02
0.584           	3.03343189e+00	-3.38065880e-17	3.13193329e-02	6.39930373e-17	-1.53249056e-03	2.00581826e-16	1.51671595e+00	1.51671595e+00	1.83678532e-16	-2.17485120e-16	1.41271759e-02	1.71921570e-02
0.585           	3.03334283e+00	-3.38254573e-17	3.12850159e-02	6.40343796e-17	-1.54125935e-03	2.00599878e-16	1.51667141e+00	1.51667141e+00	1.83687150e-16	-2.17512607e-16	1.41012486e-02	1.71837673e-02
0.586           	3.03325428e+00	-3.38431477e-17	3.12398005e-02	6.40756923e-17	-1.55005889e-03	2.00617775e-16	1.51662714e+00	1.51662714e+00	1.83696201e-16	-2.17539349e-16	1.40698413e-02	1.71699591e-02
0.587           	3.03316637e+00	-3.38566926e-17	3.11695208e-02	6.41177896e-17	-1.55888701e-03	2.00636575e-16	1.51658318e+00	1.51658318e+00	1.83708228e-16	-2.17564921e-16	1.40258734e-02	1.71436474e-02
0.588           	3.03307877e+00	-3.38674639e-17	3.10846293e-02	6.41601936e-17	-1.56774149e-03	2.00655979e-16	1.51653938e+00	1.51653938e+00	1.83722247e-16	-2.17589711e-16	1.39745732e-02	1.71100561e-02
0.589           	3.03299235e+00	-3.38805501e-17	3.10339765e-02	6.42011230e-17	-1.57661817e-03	2.00675439e-16	1.51649618e+00	1.51649618e+00	1.83735164e-16	-2.17615714e-16	1.39403701e-02	1.70936064e-02
0.59            	3.03290766e+00	-3.38924026e-17	3.09728305e-02	6.42417131e-17	-1.58551773e-03	2.00694352e-16	1.51645383e+00	1.51645383e+00	1.83748151e-16	-2.17640554e-16	1.39008975e-02	1.70719330e-02
0.591           	3.03281067e+00	-3.39088705e-17	3.08711573e-02	6.42810358e-17	-1.59445635e-03	2.00709861e-16	1.51640534e+00	1.51640534e+00	1.83755426e-16	-2.17664297e-16	1.38411223e-02	1.70300350e-02
0.592           	3.03272267e+00	-3.39155231e-17	3.07481444e-02	6.43227626e-17	-1.60342108e-03	2.00728997e-16	1.51636133e+00	1.51636133e+00	1.83771235e-16	-2.17686758e-16	1.37706511e-02	1.69774933e-02
0.593           	3.03263526e+00	-3.39184296e-17	3.06211915e-02	6.43655262e-17	-1.61240474e-03	2.00750374e-16	1.51631763e+00	1.51631763e+00	1.83791160e-16	-2.17709589e-16	1.36981910e-02	1.69230005e-02
0.594           	3.03255219e+00	-3.39188851e-17	3.04757811e-02	6.44078424e-17	-1.62140435e-03	2.00770862e-16	1.51627610e+00	1.51627610e+00	1.83811419e-16	-2.17730304e-16	1.36164862e-02	1.68592949e-02
0.595           	3.03246875e+00	-3.39165669e-17	3.03266988e-02	6.44511328e-17	-1.63041800e-03	2.00793407e-16	1.51623437e+00	1.51623437e+00	1.83835123e-16	-2.17751690e-16	1.35329314e-02	1.67937674e-02
0.596           	3.03238320e+00	-3.39078415e-17	3.01476599e-02	6.44966996e-17	-1.63944313e-03	2.00819156e-16	1.51619160e+00	1.51619160e+00	1.83865235e-16	-2.17773077e-16	1.34343868e-02	1.67132731e-02
0.597           	3.03230282e+00	-3.39074482e-17	2.99734045e-02	6.45357841e-17	-1.64847810e-03	2.00835367e-16	1.51615141e+00	1.51615141e+00	1.83881642e-16	-2.17789091e-16	1.33382242e-02	1.66351804e-02
0.598           	3.03221763e+00	-3.39062933e-17	2.97884805e-02	6.45760739e-17	-1.65753463e-03	2.00853563e-16	1.51610882e+00	1.51610882e+00	1.83900416e-16	-2.17806709e-16	1.32367056e-02	1.65517749e-02
0.599           	3.03213015e+00	-3.38990994e-17	2.96024726e-02	6.46182987e-17	-1.66659868e-03	2.00876187e-16	1.51606508e+00	1.51606508e+00	1.83926637e-16	-2.17825737e-16	1.31346376e-02	1.64678350e-02
0.6             	3.03204676e+00	-3.38910979e-17	2.94251477e-02	6.46601743e-17	-1.67566521e-03	2.00899056e-16	1.51602338e+00	1.51602338e+00	1.83953507e-16	-2.17844605e-16	1.30369087e-02	1.63882391e-02
0.601           	3.03196527e+00	-3.38732207e-17	2.91808196e-02	6.47047506e-17	-1.68473137e-03	2.00923936e-16	1.51598263e+00	1.51598263e+00	1.83987326e-16	-2.17860547e-16	1.29056784e-02	1.62751412e-02
0.602           	3.03188092e+00	-3.38561281e-17	2.89403755e-02	6.47482534e-17	-1.69379620e-03	2.00948382e-16	1.51594046e+00	1.51594046e+00	1.84020318e-16	-2.17876447e-16	1.27763915e-02	1.61639839e-02
0.603           	3.03180483e+00	-3.38330062e-17	2.87043023e-02	6.47945016e-17	-1.70285604e-03	2.00977387e-16	1.51590241e+00	1.51590241e+00	1.84060884e-16	-2.17893890e-16	1.26492951e-02	1.60550072e-02
0.604           	3.03172512e+00	-3.38111493e-17	2.84569730e-02	6.48390269e-17	-1.71191134e-03	2.01004224e-16	1.51586256e+00	1.51586256e+00	1.84098650e-16	-2.17909799e-16	1.25165752e-02	1.59403979e-02
0.605           	3.03164677e+00	-3.37871378e-17	2.81987224e-02	6.48836166e-17	-1.72096060e-03	2.01031375e-16	1.51582339e+00	1.51582339e+00	1.84137806e-16	-2.17924944e-16	1.23784006e-02	1.58203218e-02
0.606           	3.03156954e+00	-3.37579671e-17	2.79162457e-02	6.49296838e-17	-1.73000181e-03	2.01060536e-16	1.51578477e+00	1.51578477e+00	1.84181552e-16	-2.17939519e-16	1.22281211e-02	1.56881247e-02
0.607           	3.03149789e+00	-3.37197835e-17	2.76137978e-02	6.49797240e-17	-1.73903349e-03	2.01095516e-16	1.51574895e+00	1.51574895e+00	1.84235624e-16	-2.17955408e-16	1.20678654e-02	1.55459324e-02
0.608           	3.03142974e+00	-3.36753603e-17	2.73044402e-02	6.50327971e-17	-1.74805410e-03	2.01135346e-16	1.51571487e+00	1.51571487e+00	1.84297666e-16	-2.17973027e-16	1.19041660e-02	1.54002742e-02
0.609           	3.03132964e+00	-3.36814899e-17	2.70199029e-02	6.50531254e-17	-1.75706118e-03	2.01128891e-16	1.51566482e+00	1.51566482e+00	1.84288146e-16	-2.17969636e-16	1.17528903e-02	1.52670126e-02
0.61            	3.03124153e+00	-3.36638139e-17	2.67384448e-02	6.50884525e-17	-1.76604982e-03	2.01145162e-16	1.51562077e+00	1.51562077e+00	1.84313255e-16	-2.17977069e-16	1.16031726e-02	1.51352722e-02
0.611           	3.03115977e+00	-3.36273586e-17	2.64171911e-02	6.51335434e-17	-1.77501646e-03	2.01175017e-16	1.51557988e+00	1.51557988e+00	1.84361338e-16	-2.17988697e-16	1.14335791e-02	1.49836120e-02
0.612           	3.03108192e+00	-3.35902331e-17	2.60762536e-02	6.51773468e-17	-1.78396467e-03	2.01202772e-16	1.51554096e+00	1.51554096e+00	1.84407655e-16	-2.17997888e-16	1.12541621e-02	1.48220914e-02
0.613           	3.03100611e+00	-3.35489677e-17	2.57228399e-02	6.52224095e-17	-1.79289238e-03	2.01232622e-16	1.51550306e+00	1.51550306e+00	1.84458138e-16	-2.18007106e-16	1.10685276e-02	1.46543123e-02
0.614           	3.03093058e+00	-3.35049780e-17	2.53575361e-02	6.52678900e-17	-1.80179712e-03	2.01263382e-16	1.51546529e+00	1.51546529e+00	1.84510893e-16	-2.18015871e-16	1.08769709e-02	1.44805652e-02
0.615           	3.03085561e+00	-3.34575733e-17	2.49816575e-02	6.53143039e-17	-1.81067655e-03	2.01295884e-16	1.51542781e+00	1.51542781e+00	1.84567097e-16	-2.18024671e-16	1.06801522e-02	1.43015053e-02
0.616           	3.03078429e+00	-3.33933399e-17	2.45896834e-02	6.53705569e-17	-1.81952851e-03	2.01343336e-16	1.51539215e+00	1.51539215e+00	1.84646666e-16	-2.18040006e-16	1.04753132e-02	1.41143702e-02
