# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
2.452           	4.84157411e+00	-8.91824675e-16	-3.95272145e-01	1.26487086e-02	1.99740168e-01	1.54930372e-01	2.43343577e+00	2.40813835e+00	1.54930372e-01	-1.54930372e-01	2.10409598e-03	-3.97376241e-01
2.453           	4.84176831e+00	-8.92001614e-16	-3.89319425e-01	1.24582216e-02	1.96860679e-01	1.54936586e-01	2.43334238e+00	2.40842593e+00	1.54936586e-01	-1.54936586e-01	2.20096640e-03	-3.91520391e-01
2.454           	4.84176655e+00	-8.92191874e-16	-3.82484177e-01	1.22394937e-02	1.93538977e-01	1.54936529e-01	2.43312277e+00	2.40864378e+00	1.54936529e-01	-1.54936529e-01	2.29688787e-03	-3.84781065e-01
2.455           	4.84186950e+00	-8.92416894e-16	-3.75920982e-01	1.20294714e-02	1.90352296e-01	1.54939824e-01	2.43296422e+00	2.40890528e+00	1.54939824e-01	-1.54939824e-01	2.39180520e-03	-3.78312787e-01
2.456           	4.84184758e+00	-8.92545341e-16	-3.69249246e-01	1.18159759e-02	1.87110302e-01	1.54939123e-01	2.43273977e+00	2.40910782e+00	1.54939123e-01	-1.54939123e-01	2.48567899e-03	-3.71734925e-01
2.457           	4.84167370e+00	-8.92613768e-16	-3.61952279e-01	1.15824729e-02	1.83554670e-01	1.54933558e-01	2.43241932e+00	2.40925438e+00	1.54933558e-01	-1.54933558e-01	2.57853046e-03	-3.64530809e-01
2.458           	4.84182446e+00	-8.92882365e-16	-3.55237164e-01	1.13675892e-02	1.80288781e-01	1.54938383e-01	2.43227982e+00	2.40954464e+00	1.54938383e-01	-1.54938383e-01	2.67019909e-03	-3.57907363e-01
2.459           	4.84166604e+00	-8.92974068e-16	-3.48439516e-01	1.11500645e-02	1.76980467e-01	1.54933313e-01	2.43198308e+00	2.40968295e+00	1.54933313e-01	-1.54933313e-01	2.76070871e-03	-3.51200225e-01
2.46            	4.84163118e+00	-8.93148626e-16	-3.40626312e-01	1.09000420e-02	1.73163273e-01	1.54932198e-01	2.43171563e+00	2.40991555e+00	1.54932198e-01	-1.54932198e-01	2.85011759e-03	-3.43476429e-01
2.461           	4.84177664e+00	-8.93324796e-16	-3.34192105e-01	1.06941474e-02	1.70034242e-01	1.54936853e-01	2.43158247e+00	2.41019417e+00	1.54936853e-01	-1.54936853e-01	2.93818976e-03	-3.37130295e-01
2.462           	4.84193473e+00	-8.93571439e-16	-3.27050691e-01	1.04656221e-02	1.66550337e-01	1.54941911e-01	2.43143299e+00	2.41050174e+00	1.54941911e-01	-1.54941911e-01	3.02499179e-03	-3.30075682e-01
2.463           	4.84202981e+00	-8.93765495e-16	-3.20299942e-01	1.02495981e-02	1.63260430e-01	1.54944954e-01	2.43126450e+00	2.41076530e+00	1.54944954e-01	-1.54944954e-01	3.11045934e-03	-3.23410401e-01
2.464           	4.84193059e+00	-8.93966399e-16	-3.12311411e-01	9.99396515e-03	1.59350417e-01	1.54941779e-01	2.43095926e+00	2.41097133e+00	1.54941779e-01	-1.54941779e-01	3.19471159e-03	-3.15506123e-01
2.465           	4.84196053e+00	-8.94196355e-16	-3.04044306e-01	9.72941778e-03	1.55299880e-01	1.54942737e-01	2.43070968e+00	2.41125085e+00	1.54942737e-01	-1.54942737e-01	3.27772725e-03	-3.07322033e-01
2.466           	4.84205901e+00	-8.94427963e-16	-2.96327875e-01	9.48249201e-03	1.51523343e-01	1.54945888e-01	2.43051200e+00	2.41154701e+00	1.54945888e-01	-1.54945888e-01	3.35940583e-03	-2.99687281e-01
2.467           	4.84183407e+00	-8.94578379e-16	-2.88918713e-01	9.24539880e-03	1.47899055e-01	1.54938690e-01	2.43016244e+00	2.41167164e+00	1.54938690e-01	-1.54938690e-01	3.43969912e-03	-2.92358412e-01
2.468           	4.84176036e+00	-8.94777189e-16	-2.80964839e-01	8.99087486e-03	1.44001053e-01	1.54936331e-01	2.42987105e+00	2.41188930e+00	1.54936331e-01	-1.54936331e-01	3.51863287e-03	-2.84483472e-01
2.469           	4.84169598e+00	-8.94978775e-16	-2.72968309e-01	8.73498587e-03	1.40080312e-01	1.54934271e-01	2.42958298e+00	2.41211300e+00	1.54934271e-01	-1.54934271e-01	3.59615796e-03	-2.76564467e-01
2.47            	4.84173982e+00	-8.95190017e-16	-2.64505344e-01	8.46417102e-03	1.35924961e-01	1.54935674e-01	2.42933408e+00	2.41240574e+00	1.54935674e-01	-1.54935674e-01	3.67228858e-03	-2.68177633e-01
2.471           	4.84165322e+00	-8.95394507e-16	-2.57160038e-01	8.22912123e-03	1.32326869e-01	1.54932903e-01	2.42905573e+00	2.41259749e+00	1.54932903e-01	-1.54932903e-01	3.74684946e-03	-2.60906888e-01
2.472           	4.84159189e+00	-8.95588255e-16	-2.49264615e-01	7.97646768e-03	1.28452210e-01	1.54930941e-01	2.42877241e+00	2.41281948e+00	1.54930941e-01	-1.54930941e-01	3.81990274e-03	-2.53084518e-01
2.473           	4.84154797e+00	-8.95774201e-16	-2.40599785e-01	7.69919313e-03	1.24191428e-01	1.54929535e-01	2.42847318e+00	2.41307479e+00	1.54929535e-01	-1.54929535e-01	3.89153550e-03	-2.44491321e-01
2.474           	4.84159402e+00	-8.96086553e-16	-2.32249070e-01	7.43197023e-03	1.20086179e-01	1.54931008e-01	2.42822898e+00	2.41336504e+00	1.54931008e-01	-1.54931008e-01	3.96164377e-03	-2.36210713e-01
2.475           	4.84155415e+00	-8.96320040e-16	-2.24080091e-01	7.17056291e-03	1.16070207e-01	1.54929733e-01	2.42794764e+00	2.41360651e+00	1.54929733e-01	-1.54929733e-01	4.03016206e-03	-2.28110253e-01
2.476           	4.84124412e+00	-8.96483547e-16	-2.15142645e-01	6.88456465e-03	1.11668477e-01	1.54919812e-01	2.42750662e+00	2.41373749e+00	1.54919812e-01	-1.54919812e-01	4.09715406e-03	-2.19239799e-01
2.477           	4.84149244e+00	-8.96846687e-16	-2.05989430e-01	6.59166175e-03	1.07157309e-01	1.54927758e-01	2.42733788e+00	2.41415456e+00	1.54927758e-01	-1.54927758e-01	4.16259412e-03	-2.10152024e-01
2.478           	4.84149590e+00	-8.97103068e-16	-1.97506411e-01	6.32020514e-03	1.02979566e-01	1.54927869e-01	2.42706816e+00	2.41442775e+00	1.54927869e-01	-1.54927869e-01	4.22636094e-03	-2.01732772e-01
2.479           	4.84143911e+00	-8.97382629e-16	-1.88846850e-01	6.04309920e-03	9.87118934e-02	1.54926052e-01	2.42676266e+00	2.41467646e+00	1.54926052e-01	-1.54926052e-01	4.28846841e-03	-1.93135318e-01
2.48            	4.84138712e+00	-8.97574567e-16	-1.80404819e-01	5.77295421e-03	9.45512603e-02	1.54924388e-01	2.42646651e+00	2.41492060e+00	1.54924388e-01	-1.54924388e-01	4.34885079e-03	-1.84753670e-01
2.481           	4.84129695e+00	-8.97828607e-16	-1.71371519e-01	5.48388861e-03	9.00933284e-02	1.54921502e-01	2.42613237e+00	2.41516459e+00	1.54921502e-01	-1.54921502e-01	4.40756881e-03	-1.75779088e-01
2.482           	4.84123829e+00	-8.98079136e-16	-1.62590683e-01	5.20290185e-03	8.57598915e-02	1.54919625e-01	2.42582205e+00	2.41541624e+00	1.54919625e-01	-1.54919625e-01	4.46455004e-03	-1.67055233e-01
2.483           	4.84115789e+00	-8.98350942e-16	-1.53339810e-01	4.90687392e-03	8.11897406e-02	1.54917053e-01	2.42548582e+00	2.41567207e+00	1.54917053e-01	-1.54917053e-01	4.51983571e-03	-1.57859646e-01
2.484           	4.84112853e+00	-8.98629138e-16	-1.43911215e-01	4.60515889e-03	7.65290047e-02	1.54916113e-01	2.42516943e+00	2.41595911e+00	1.54916113e-01	-1.54916113e-01	4.57339697e-03	-1.48484612e-01
2.485           	4.84094056e+00	-8.98843052e-16	-1.35828713e-01	4.34651883e-03	7.25394129e-02	1.54910098e-01	2.42481680e+00	2.41612376e+00	1.54910098e-01	-1.54910098e-01	4.62505625e-03	-1.40453770e-01
2.486           	4.84095097e+00	-8.99121631e-16	-1.26585089e-01	4.05072283e-03	6.79675027e-02	1.54910431e-01	2.42452621e+00	2.41642476e+00	1.54910431e-01	-1.54910431e-01	4.67495847e-03	-1.31260047e-01
2.487           	4.84079504e+00	-8.99415232e-16	-1.16517442e-01	3.72855816e-03	6.29818460e-02	1.54905441e-01	2.42412608e+00	2.41666896e+00	1.54905441e-01	-1.54905441e-01	4.72312477e-03	-1.21240567e-01
2.488           	4.84089982e+00	-8.99699967e-16	-1.07579191e-01	3.44253411e-03	5.85589967e-02	1.54908794e-01	2.42389245e+00	2.41700738e+00	1.54908794e-01	-1.54908794e-01	4.76940123e-03	-1.12348592e-01
2.489           	4.84074388e+00	-8.99984007e-16	-9.80954107e-02	3.13905314e-03	5.38615720e-02	1.54903804e-01	2.42351099e+00	2.41723289e+00	1.54903804e-01	-1.54903804e-01	4.81386669e-03	-1.02909277e-01
2.49            	4.84073697e+00	-9.00246750e-16	-8.90063035e-02	2.84820171e-03	4.93595916e-02	1.54903583e-01	2.42321669e+00	2.41752028e+00	1.54903583e-01	-1.54903583e-01	4.85643983e-03	-9.38627433e-02
2.491           	4.84062646e+00	-9.00512094e-16	-7.99359937e-02	2.55795180e-03	4.48651048e-02	1.54900047e-01	2.42287118e+00	2.41775528e+00	1.54900047e-01	-1.54900047e-01	4.89710795e-03	-8.48331017e-02
2.492           	4.84047862e+00	-9.00781210e-16	-7.03945986e-02	2.25262716e-03	4.01332221e-02	1.54895316e-01	2.42249194e+00	2.41798668e+00	1.54895316e-01	-1.54895316e-01	4.93592276e-03	-7.53305214e-02
2.493           	4.84035161e+00	-9.01076554e-16	-6.06938312e-02	1.94220260e-03	3.53197942e-02	1.54891252e-01	2.42211801e+00	2.41823360e+00	1.54891252e-01	-1.54891252e-01	4.97287854e-03	-6.56667098e-02
2.494           	4.84053087e+00	-9.01424520e-16	-5.09363305e-02	1.62996258e-03	3.04760858e-02	1.54896988e-01	2.42189540e+00	2.41863547e+00	1.54896988e-01	-1.54896988e-01	5.00792052e-03	-5.59442510e-02
2.495           	4.84057305e+00	-9.01727943e-16	-4.14896540e-02	1.32766893e-03	2.57858305e-02	1.54898338e-01	2.42161419e+00	2.41895885e+00	1.54898338e-01	-1.54898338e-01	5.04100350e-03	-4.65306575e-02
2.496           	4.84048568e+00	-9.02011445e-16	-3.21973680e-02	1.03031577e-03	2.11707811e-02	1.54895542e-01	2.42127316e+00	2.41921253e+00	1.54895542e-01	-1.54895542e-01	5.07209714e-03	-3.72694651e-02
2.497           	4.84044448e+00	-9.02290043e-16	-2.31462531e-02	7.40680099e-04	1.66743113e-02	1.54894223e-01	2.42096292e+00	2.41948156e+00	1.54894223e-01	-1.54894223e-01	5.10118479e-03	-2.82474379e-02
2.498           	4.84016048e+00	-9.02525705e-16	-1.35046956e-02	4.32150260e-04	1.18806931e-02	1.54885135e-01	2.42051239e+00	2.41964809e+00	1.54885135e-01	-1.54885135e-01	5.12834530e-03	-1.86330409e-02
2.499           	4.84043594e+00	-9.02970134e-16	-3.35051452e-03	1.07216465e-04	6.82879869e-03	1.54893950e-01	2.42032519e+00	2.42011075e+00	1.54893950e-01	-1.54893950e-01	5.15354143e-03	-8.50405595e-03
2.5             	4.84044847e+00	-9.03304799e-16	6.37507502e-03	-2.04002401e-04	1.98918268e-03	1.54894351e-01	2.42002023e+00	2.42042824e+00	1.54894351e-01	-1.54894351e-01	5.17672019e-03	1.19835483e-03
2.501           	4.84045622e+00	-9.03618751e-16	1.56529069e-02	-5.00893020e-04	-2.62866134e-03	1.54894599e-01	2.41972722e+00	2.42072901e+00	1.54894599e-01	-1.54894599e-01	5.19779210e-03	1.04551148e-02
2.502           	4.84032036e+00	-9.03938141e-16	2.59504658e-02	-8.30414905e-04	-7.75837365e-03	1.54890252e-01	2.41932977e+00	2.42099060e+00	1.54890252e-01	-1.54890252e-01	5.21685924e-03	2.07336065e-02
2.503           	4.84026651e+00	-9.04307274e-16	3.56369518e-02	-1.14038246e-03	-1.25846011e-02	1.54888528e-01	2.41899287e+00	2.42127364e+00	1.54888528e-01	-1.54888528e-01	5.23387485e-03	3.04030770e-02
2.504           	4.84017410e+00	-9.04620277e-16	4.51985533e-02	-1.44635371e-03	-1.73504389e-02	1.54885571e-01	2.41864070e+00	2.42153341e+00	1.54885571e-01	-1.54885571e-01	5.24883780e-03	3.99497155e-02
2.505           	4.84035619e+00	-9.04972262e-16	5.40652243e-02	-1.73008718e-03	-2.17709602e-02	1.54891398e-01	2.41844801e+00	2.42190818e+00	1.54891398e-01	-1.54891398e-01	5.26165197e-03	4.88035723e-02
2.506           	4.84028373e+00	-9.05336849e-16	6.43235015e-02	-2.05835205e-03	-2.68892738e-02	1.54889079e-01	2.41808351e+00	2.42220022e+00	1.54889079e-01	-1.54889079e-01	5.27247693e-03	5.90510246e-02
2.507           	4.84024395e+00	-9.05685428e-16	7.41525639e-02	-2.37288204e-03	-3.17950295e-02	1.54887806e-01	2.41774909e+00	2.42249486e+00	1.54887806e-01	-1.54887806e-01	5.28125241e-03	6.88713115e-02
2.508           	4.84042597e+00	-9.06046673e-16	8.34404578e-02	-2.67009465e-03	-3.64323764e-02	1.54893631e-01	2.41754289e+00	2.42288308e+00	1.54893631e-01	-1.54893631e-01	5.28785252e-03	7.81526053e-02
2.509           	4.84027435e+00	-9.06323795e-16	9.25202764e-02	-2.96064884e-03	-4.09678086e-02	1.54888779e-01	2.41717653e+00	2.42309782e+00	1.54888779e-01	-1.54888779e-01	5.29232963e-03	8.72279468e-02
2.51            	4.84045971e+00	-9.06693641e-16	1.01824466e-01	-3.25838292e-03	-4.56175448e-02	1.54894711e-01	2.41697147e+00	2.42348824e+00	1.54894711e-01	-1.54894711e-01	5.29468829e-03	9.65297779e-02
2.511           	4.84057116e+00	-9.07142007e-16	1.12231477e-01	-3.59140725e-03	-5.08206665e-02	1.54898277e-01	2.41669417e+00	2.42387699e+00	1.54898277e-01	-1.54898277e-01	5.29507179e-03	1.06936405e-01
2.512           	4.84084859e+00	-9.07562975e-16	1.21847408e-01	-3.89911705e-03	-5.56303563e-02	1.54907155e-01	2.41652518e+00	2.42432341e+00	1.54907155e-01	-1.54907155e-01	5.29334756e-03	1.16554060e-01
2.513           	4.84071955e+00	-9.07829391e-16	1.31756547e-01	-4.21620950e-03	-6.05887014e-02	1.54903026e-01	2.41614356e+00	2.42457598e+00	1.54903026e-01	-1.54903026e-01	5.28957206e-03	1.26466975e-01
2.514           	4.84083231e+00	-9.08183915e-16	1.40973691e-01	-4.51115810e-03	-6.52032037e-02	1.54906634e-01	2.41590499e+00	2.42492731e+00	1.54906634e-01	-1.54906634e-01	5.28364160e-03	1.35690049e-01
2.515           	4.84078124e+00	-9.08561382e-16	1.51129017e-01	-4.83612855e-03	-7.02888245e-02	1.54905000e-01	2.41555449e+00	2.42522675e+00	1.54905000e-01	-1.54905000e-01	5.27568405e-03	1.45853333e-01
2.516           	4.84108213e+00	-9.08931420e-16	1.60042797e-01	-5.12136951e-03	-7.47558797e-02	1.54914628e-01	2.41541970e+00	2.42566244e+00	1.54914628e-01	-1.54914628e-01	5.26551889e-03	1.54777278e-01
2.517           	4.84128250e+00	-9.09314143e-16	1.69388768e-01	-5.42044057e-03	-7.94411387e-02	1.54921040e-01	2.41522081e+00	2.42606169e+00	1.54921040e-01	-1.54921040e-01	5.25324520e-03	1.64135523e-01
2.518           	4.84134995e+00	-9.09736653e-16	1.78825370e-01	-5.72241183e-03	-8.41738864e-02	1.54923198e-01	2.41495256e+00	2.42639739e+00	1.54923198e-01	-1.54923198e-01	5.23879851e-03	1.73586571e-01
2.519           	4.84133139e+00	-9.10016874e-16	1.87888772e-01	-6.01244071e-03	-8.87221876e-02	1.54922605e-01	2.41465325e+00	2.42667814e+00	1.54922605e-01	-1.54922605e-01	5.22219857e-03	1.82666574e-01
2.52            	4.84146133e+00	-9.10386653e-16	1.97235261e-01	-6.31152835e-03	-9.34141375e-02	1.54926763e-01	2.41441914e+00	2.42704219e+00	1.54926763e-01	-1.54926763e-01	5.20349293e-03	1.92031768e-01
2.521           	4.84156109e+00	-9.10804404e-16	2.06515871e-01	-6.60850786e-03	-9.80752761e-02	1.54929955e-01	2.41417203e+00	2.42738905e+00	1.54929955e-01	-1.54929955e-01	5.18265929e-03	2.01333211e-01
2.522           	4.84145271e+00	-9.11121504e-16	2.14407206e-01	-6.86103060e-03	-1.02044054e-01	1.54926487e-01	2.41386533e+00	2.42758739e+00	1.54926487e-01	-1.54926487e-01	5.15954871e-03	2.09247657e-01
2.523           	4.84157238e+00	-9.11552373e-16	2.25215091e-01	-7.20688292e-03	-1.07473014e-01	1.54930316e-01	2.41357931e+00	2.42799307e+00	1.54930316e-01	-1.54930316e-01	5.13453142e-03	2.20080560e-01
2.524           	4.84169103e+00	-9.11960843e-16	2.35285317e-01	-7.52913014e-03	-1.12535147e-01	1.54934113e-01	2.41331638e+00	2.42837464e+00	1.54934113e-01	-1.54934113e-01	5.10751178e-03	2.30177805e-01
2.525           	4.84188828e+00	-9.12368120e-16	2.44012807e-01	-7.80840983e-03	-1.16928127e-01	1.54940425e-01	2.41313573e+00	2.42875255e+00	1.54940425e-01	-1.54940425e-01	5.07827707e-03	2.38934530e-01
2.526           	4.84211697e+00	-9.12756243e-16	2.52887284e-01	-8.09239310e-03	-1.21396743e-01	1.54947743e-01	2.41296609e+00	2.42915088e+00	1.54947743e-01	-1.54947743e-01	5.04689875e-03	2.47840386e-01
2.527           	4.84240828e+00	-9.13172422e-16	2.61749899e-01	-8.37599675e-03	-1.25861568e-01	1.54957065e-01	2.41282814e+00	2.42958014e+00	1.54957065e-01	-1.54957065e-01	5.01338153e-03	2.56736517e-01
2.528           	4.84246951e+00	-9.13531012e-16	2.70341819e-01	-8.65093820e-03	-1.30193188e-01	1.54959024e-01	2.41258382e+00	2.42988569e+00	1.54959024e-01	-1.54959024e-01	4.97772177e-03	2.65364097e-01
2.529           	4.84265446e+00	-9.13891038e-16	2.78829373e-01	-8.92253993e-03	-1.34474750e-01	1.54964943e-01	2.41240469e+00	2.43024977e+00	1.54964943e-01	-1.54964943e-01	4.93993629e-03	2.73889437e-01
2.53            	4.84290619e+00	-9.14334691e-16	2.87751711e-01	-9.20805477e-03	-1.38975774e-01	1.54972998e-01	2.41224504e+00	2.43066115e+00	1.54972998e-01	-1.54972998e-01	4.90008218e-03	2.82851629e-01
2.531           	4.84319387e+00	-9.14729936e-16	2.96264808e-01	-9.48047385e-03	-1.43274267e-01	1.54982204e-01	2.41211646e+00	2.43107741e+00	1.54982204e-01	-1.54982204e-01	4.85813738e-03	2.91406671e-01
2.532           	4.84339387e+00	-9.15127047e-16	3.04447941e-01	-9.74233411e-03	-1.47409926e-01	1.54988604e-01	2.41195460e+00	2.43143927e+00	1.54988604e-01	-1.54988604e-01	4.81404470e-03	2.99633896e-01
2.533           	4.84349652e+00	-9.15541437e-16	3.13732141e-01	-1.00394285e-02	-1.52098074e-01	1.54991889e-01	2.41170883e+00	2.43178769e+00	1.54991889e-01	-1.54991889e-01	4.76799637e-03	3.08964144e-01
2.534           	4.84366205e+00	-9.15956967e-16	3.22863096e-01	-1.03316191e-02	-1.56711578e-01	1.54997186e-01	2.41149941e+00	2.43216264e+00	1.54997186e-01	-1.54997186e-01	4.71996997e-03	3.18143126e-01
2.535           	4.84385740e+00	-9.16341162e-16	3.30784762e-01	-1.05851124e-02	-1.60722567e-01	1.55003437e-01	2.41134359e+00	2.43251381e+00	1.55003437e-01	-1.55003437e-01	4.66981436e-03	3.26114948e-01
2.536           	4.84409610e+00	-9.16774882e-16	3.40042271e-01	-1.08813527e-02	-1.65403436e-01	1.55011075e-01	2.41116670e+00	2.43292941e+00	1.55011075e-01	-1.55011075e-01	4.61769968e-03	3.35424571e-01
2.537           	4.84438611e+00	-9.17173075e-16	3.48119726e-01	-1.11398312e-02	-1.69496375e-01	1.55020356e-01	2.41105322e+00	2.43333289e+00	1.55020356e-01	-1.55020356e-01	4.56348822e-03	3.43556238e-01
2.538           	4.84470172e+00	-9.17569617e-16	3.55834487e-01	-1.13867036e-02	-1.73410080e-01	1.55030455e-01	2.41096416e+00	2.43373757e+00	1.55030455e-01	-1.55030455e-01	4.50716330e-03	3.51327324e-01
2.539           	4.84502287e+00	-9.17937998e-16	3.63717430e-01	-1.16389578e-02	-1.77409925e-01	1.55040732e-01	2.41087248e+00	2.43415039e+00	1.55040732e-01	-1.55040732e-01	4.44879052e-03	3.59268640e-01
2.54            	4.84538244e+00	-9.18397429e-16	3.71126673e-01	-1.18760536e-02	-1.81174990e-01	1.55052238e-01	2.41081517e+00	2.43456728e+00	1.55052238e-01	-1.55052238e-01	4.38834678e-03	3.66738327e-01
2.541           	4.84558233e+00	-9.18814336e-16	3.79113269e-01	-1.21316246e-02	-1.85230681e-01	1.55058635e-01	2.41065954e+00	2.43492279e+00	1.55058635e-01	-1.55058635e-01	4.32595304e-03	3.74787316e-01
2.542           	4.84596321e+00	-9.19227791e-16	3.86646133e-01	-1.23726762e-02	-1.89061504e-01	1.55070823e-01	2.41060893e+00	2.43535428e+00	1.55070823e-01	-1.55070823e-01	4.26156228e-03	3.82384570e-01
2.543           	4.84628495e+00	-9.19670484e-16	3.94764482e-01	-1.26324634e-02	-1.93186998e-01	1.55081118e-01	2.41051001e+00	2.43577494e+00	1.55081118e-01	-1.55081118e-01	4.19524263e-03	3.90569239e-01
2.544           	4.84668940e+00	-9.20095558e-16	4.02320875e-01	-1.28742680e-02	-1.97033464e-01	1.55094061e-01	2.41047043e+00	2.43621897e+00	1.55094061e-01	-1.55094061e-01	4.12697384e-03	3.98193901e-01
2.545           	4.84702001e+00	-9.20518710e-16	4.10634253e-01	-1.31402961e-02	-2.01260263e-01	1.55104640e-01	2.41036971e+00	2.43665030e+00	1.55104640e-01	-1.55104640e-01	4.05686331e-03	4.06577390e-01
2.546           	4.84732552e+00	-9.20887614e-16	4.17628746e-01	-1.33641199e-02	-2.04829614e-01	1.55114417e-01	2.41029864e+00	2.43702688e+00	1.55114417e-01	-1.55114417e-01	3.98475870e-03	4.13643988e-01
2.547           	4.84769227e+00	-9.21293467e-16	4.24213995e-01	-1.35748478e-02	-2.08196306e-01	1.55126153e-01	2.41027129e+00	2.43742099e+00	1.55126153e-01	-1.55126153e-01	3.91069156e-03	4.20303303e-01
2.548           	4.84813366e+00	-9.21751337e-16	4.32152625e-01	-1.38288840e-02	-2.12241485e-01	1.55140277e-01	2.41023794e+00	2.43789571e+00	1.55140277e-01	-1.55140277e-01	3.83482753e-03	4.28317797e-01
2.549           	4.84835437e+00	-9.22111055e-16	4.39287266e-01	-1.40571925e-02	-2.15886554e-01	1.55147340e-01	2.41011999e+00	2.43823438e+00	1.55147340e-01	-1.55147340e-01	3.75707884e-03	4.35530187e-01
2.55            	4.84865092e+00	-9.22519043e-16	4.46227002e-01	-1.42792641e-02	-2.19436060e-01	1.55156829e-01	2.41004619e+00	2.43860472e+00	1.55156829e-01	-1.55156829e-01	3.67744071e-03	4.42549561e-01
2.551           	4.84909458e+00	-9.22915123e-16	4.52256150e-01	-1.44721968e-02	-2.22532168e-01	1.55171026e-01	2.41007509e+00	2.43901949e+00	1.55171026e-01	-1.55171026e-01	3.59590684e-03	4.48660244e-01
2.552           	4.84939811e+00	-9.23341454e-16	4.60099869e-01	-1.47231958e-02	-2.26537233e-01	1.55180739e-01	2.40997586e+00	2.43942225e+00	1.55180739e-01	-1.55180739e-01	3.51270187e-03	4.56587167e-01
2.553           	4.84969699e+00	-9.23713361e-16	4.65972817e-01	-1.49111301e-02	-2.29558801e-01	1.55190304e-01	2.40993737e+00	2.43975963e+00	1.55190304e-01	-1.55190304e-01	3.42760690e-03	4.62545210e-01
2.554           	4.85013505e+00	-9.24094180e-16	4.71864438e-01	-1.50996620e-02	-2.32591543e-01	1.55204322e-01	2.40996786e+00	2.44016719e+00	1.55204322e-01	-1.55204322e-01	3.34067587e-03	4.68523762e-01
2.555           	4.85050385e+00	-9.24497160e-16	4.77867103e-01	-1.52917473e-02	-2.35681562e-01	1.55216123e-01	2.40996018e+00	2.44054367e+00	1.55216123e-01	-1.55216123e-01	3.25198988e-03	4.74615114e-01
2.556           	4.85073512e+00	-9.24905090e-16	4.85006470e-01	-1.55202070e-02	-2.39341520e-01	1.55223524e-01	2.40984735e+00	2.44088777e+00	1.55223524e-01	-1.55223524e-01	3.16171538e-03	4.81844755e-01
2.557           	4.85125155e+00	-9.25322218e-16	4.90945157e-01	-1.57102450e-02	-2.42402903e-01	1.55240049e-01	2.40991553e+00	2.44133602e+00	1.55240049e-01	-1.55240049e-01	3.06967593e-03	4.87875481e-01
2.558           	4.85174618e+00	-9.25710228e-16	4.96850302e-01	-1.58992097e-02	-2.45449218e-01	1.55255878e-01	2.40997388e+00	2.44177230e+00	1.55255878e-01	-1.55255878e-01	2.97593251e-03	4.93874369e-01
2.559           	4.85210031e+00	-9.26082564e-16	5.02421341e-01	-1.60774829e-02	-2.48330200e-01	1.55267210e-01	2.40997267e+00	2.44212764e+00	1.55267210e-01	-1.55267210e-01	2.88047058e-03	4.99540871e-01
2.56            	4.85258852e+00	-9.26443276e-16	5.07143353e-01	-1.62285873e-02	-2.50788413e-01	1.55282833e-01	2.41006567e+00	2.44252285e+00	1.55282833e-01	-1.55282833e-01	2.78326360e-03	5.04360089e-01
2.561           	4.85300717e+00	-9.26860206e-16	5.13268848e-01	-1.64246031e-02	-2.53949884e-01	1.55296230e-01	2.41007898e+00	2.44292819e+00	1.55296230e-01	-1.55296230e-01	2.68453980e-03	5.10584308e-01
2.562           	4.85332864e+00	-9.27234284e-16	5.19006573e-01	-1.66082103e-02	-2.56919004e-01	1.55306517e-01	2.41005611e+00	2.44327253e+00	1.55306517e-01	-1.55306517e-01	2.58428230e-03	5.16422291e-01
2.563           	4.85374180e+00	-9.27600034e-16	5.23882806e-01	-1.67642498e-02	-2.59459008e-01	1.55319737e-01	2.41010665e+00	2.44363515e+00	1.55319737e-01	-1.55319737e-01	2.48239491e-03	5.21400411e-01
2.564           	4.85432323e+00	-9.27997873e-16	5.28893601e-01	-1.69245952e-02	-2.62067871e-01	1.55338343e-01	2.41023702e+00	2.44408621e+00	1.55338343e-01	-1.55338343e-01	2.37892930e-03	5.26514672e-01
2.565           	4.85484204e+00	-9.28374027e-16	5.33526460e-01	-1.70728467e-02	-2.64489326e-01	1.55354945e-01	2.41034817e+00	2.44449387e+00	1.55354945e-01	-1.55354945e-01	2.27390433e-03	5.31252556e-01
2.566           	4.85529718e+00	-9.28741841e-16	5.37968173e-01	-1.72149815e-02	-2.66816716e-01	1.55369510e-01	2.41043361e+00	2.44486357e+00	1.55369510e-01	-1.55369510e-01	2.16737103e-03	5.35800802e-01
2.567           	4.85563660e+00	-9.29133180e-16	5.43617753e-01	-1.73957681e-02	-2.69749396e-01	1.55380371e-01	2.41042253e+00	2.44521407e+00	1.55380371e-01	-1.55380371e-01	2.05948090e-03	5.41558272e-01
