# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 5.00000000e-01
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
1.385           	3.71170846e+00	-1.91924705e-16	-2.91019753e-02	8.67128072e-17	-1.28180177e-03	3.41472149e-18	1.85585423e+00	1.85585423e+00	-9.25476312e-17	-9.93770742e-17	-1.58327894e-02	-1.32691859e-02
1.3855          	3.71169817e+00	-1.91925277e-16	-2.91656394e-02	8.67135732e-17	-1.28151324e-03	3.41373749e-18	1.85584909e+00	1.85584909e+00	-9.25489008e-17	-9.93763758e-17	-1.58643329e-02	-1.33013065e-02
1.386           	3.71168789e+00	-1.91925899e-16	-2.92289321e-02	8.67143603e-17	-1.28121868e-03	3.41275432e-18	1.85584394e+00	1.85584394e+00	-9.25501954e-17	-9.93757040e-17	-1.58956847e-02	-1.33332474e-02
1.3865          	3.71167762e+00	-1.91926495e-16	-2.92920115e-02	8.67151242e-17	-1.28091810e-03	3.41176740e-18	1.85583881e+00	1.85583881e+00	-9.25514802e-17	-9.93750150e-17	-1.59269239e-02	-1.33650877e-02
1.387           	3.71166738e+00	-1.91927025e-16	-2.93549311e-02	8.67158507e-17	-1.28061151e-03	3.41078503e-18	1.85583369e+00	1.85583369e+00	-9.25527273e-17	-9.93742973e-17	-1.59580771e-02	-1.33968541e-02
1.3875          	3.71165716e+00	-1.91927630e-16	-2.94173658e-02	8.67166157e-17	-1.28029891e-03	3.40981117e-18	1.85582858e+00	1.85582858e+00	-9.25540037e-17	-9.93736261e-17	-1.59889818e-02	-1.34283840e-02
1.388           	3.71164693e+00	-1.91928309e-16	-2.94794653e-02	8.67174084e-17	-1.27998031e-03	3.40882948e-18	1.85582346e+00	1.85582346e+00	-9.25553252e-17	-9.93729842e-17	-1.60197130e-02	-1.34597523e-02
1.3885          	3.71163669e+00	-1.91929015e-16	-2.95411751e-02	8.67182073e-17	-1.27965571e-03	3.40784832e-18	1.85581835e+00	1.85581835e+00	-9.25566594e-17	-9.93723560e-17	-1.60502433e-02	-1.34909318e-02
1.389           	3.71162648e+00	-1.91929731e-16	-2.96027070e-02	8.67190070e-17	-1.27932511e-03	3.40686620e-18	1.85581324e+00	1.85581324e+00	-9.25579992e-17	-9.93717316e-17	-1.60806786e-02	-1.35220284e-02
1.3895          	3.71161624e+00	-1.91930487e-16	-2.96637269e-02	8.67198191e-17	-1.27898854e-03	3.40588655e-18	1.85580812e+00	1.85580812e+00	-9.25593568e-17	-9.93711299e-17	-1.61108520e-02	-1.35528749e-02
1.39            	3.71160608e+00	-1.91931233e-16	-2.97247249e-02	8.67206251e-17	-1.27864597e-03	3.40490526e-18	1.85580304e+00	1.85580304e+00	-9.25607114e-17	-9.93705219e-17	-1.61410084e-02	-1.35837165e-02
1.3905          	3.71159590e+00	-1.91932027e-16	-2.97852323e-02	8.67214462e-17	-1.27829745e-03	3.40392461e-18	1.85579795e+00	1.85579795e+00	-9.25620888e-17	-9.93699380e-17	-1.61709136e-02	-1.36143187e-02
1.391           	3.71158572e+00	-1.91932840e-16	-2.98454102e-02	8.67222715e-17	-1.27794295e-03	3.40294455e-18	1.85579286e+00	1.85579286e+00	-9.25634757e-17	-9.93693648e-17	-1.62006481e-02	-1.36447622e-02
1.3915          	3.71157556e+00	-1.91933681e-16	-2.99052670e-02	8.67231047e-17	-1.27758250e-03	3.40196492e-18	1.85578778e+00	1.85578778e+00	-9.25648754e-17	-9.93688052e-17	-1.62302160e-02	-1.36750510e-02
1.392           	3.71156541e+00	-1.91934545e-16	-2.99648478e-02	8.67239453e-17	-1.27721609e-03	3.40098530e-18	1.85578270e+00	1.85578270e+00	-9.25662871e-17	-9.93682577e-17	-1.62596400e-02	-1.37052078e-02
1.3925          	3.71155527e+00	-1.91935459e-16	-3.00238811e-02	8.67248011e-17	-1.27684374e-03	3.40000603e-18	1.85577763e+00	1.85577763e+00	-9.25677233e-17	-9.93677354e-17	-1.62887843e-02	-1.37350968e-02
1.393           	3.71154502e+00	-1.91936176e-16	-3.00828215e-02	8.67255568e-17	-1.27646544e-03	3.39904323e-18	1.85577251e+00	1.85577251e+00	-9.25690447e-17	-9.93671311e-17	-1.63178762e-02	-1.37649453e-02
1.3935          	3.71153481e+00	-1.91937022e-16	-3.01412445e-02	8.67263698e-17	-1.27608122e-03	3.39807551e-18	1.85576741e+00	1.85576741e+00	-9.25704357e-17	-9.93665867e-17	-1.63467035e-02	-1.37945410e-02
1.394           	3.71152466e+00	-1.91937910e-16	-3.01995747e-02	8.67272038e-17	-1.27569106e-03	3.39710662e-18	1.85576233e+00	1.85576233e+00	-9.25718486e-17	-9.93660619e-17	-1.63754784e-02	-1.38240963e-02
1.3945          	3.71151453e+00	-1.91938864e-16	-3.02574317e-02	8.67280592e-17	-1.27529499e-03	3.39613253e-18	1.85575727e+00	1.85575727e+00	-9.25732993e-17	-9.93655643e-17	-1.64040108e-02	-1.38534209e-02
1.395           	3.71150441e+00	-1.91939834e-16	-3.03149994e-02	8.67289191e-17	-1.27489301e-03	3.39516056e-18	1.85575221e+00	1.85575221e+00	-9.25747564e-17	-9.93650775e-17	-1.64323927e-02	-1.38826067e-02
1.3955          	3.71149431e+00	-1.91940833e-16	-3.03722481e-02	8.67297875e-17	-1.27448513e-03	3.39418724e-18	1.85574715e+00	1.85574715e+00	-9.25762295e-17	-9.93646040e-17	-1.64606092e-02	-1.39116389e-02
1.396           	3.71148419e+00	-1.91941877e-16	-3.04289486e-02	8.67306682e-17	-1.27407136e-03	3.39321480e-18	1.85574209e+00	1.85574209e+00	-9.25777237e-17	-9.93641533e-17	-1.64885456e-02	-1.39404029e-02
1.3965          	3.71147413e+00	-1.91942901e-16	-3.04856983e-02	8.67315412e-17	-1.27365168e-03	3.39224397e-18	1.85573706e+00	1.85573706e+00	-9.25792063e-17	-9.93636942e-17	-1.65165008e-02	-1.39691975e-02
1.397           	3.71146405e+00	-1.91943972e-16	-3.05419178e-02	8.67324269e-17	-1.27322614e-03	3.39127147e-18	1.85573203e+00	1.85573203e+00	-9.25807147e-17	-9.93632577e-17	-1.65441850e-02	-1.39977327e-02
1.3975          	3.71145398e+00	-1.91945065e-16	-3.05977974e-02	8.67333187e-17	-1.27279472e-03	3.39030100e-18	1.85572699e+00	1.85572699e+00	-9.25822317e-17	-9.93628337e-17	-1.65716934e-02	-1.40261040e-02
1.398           	3.71144395e+00	-1.91946179e-16	-3.06533106e-02	8.67342167e-17	-1.27235739e-03	3.38933100e-18	1.85572197e+00	1.85572197e+00	-9.25837585e-17	-9.93624205e-17	-1.65990127e-02	-1.40542979e-02
1.3985          	3.71143395e+00	-1.91947319e-16	-3.07084526e-02	8.67351218e-17	-1.27191416e-03	3.38836018e-18	1.85571697e+00	1.85571697e+00	-9.25852993e-17	-9.93620197e-17	-1.66261405e-02	-1.40823122e-02
1.399           	3.71142392e+00	-1.91948476e-16	-3.07632998e-02	8.67360296e-17	-1.27146514e-03	3.38739284e-18	1.85571196e+00	1.85571196e+00	-9.25868450e-17	-9.93616307e-17	-1.66531150e-02	-1.41101847e-02
1.3995          	3.71141373e+00	-1.91949492e-16	-3.08177672e-02	8.67368602e-17	-1.27101031e-03	3.38644095e-18	1.85570687e+00	1.85570687e+00	-9.25883049e-17	-9.93611868e-17	-1.66798939e-02	-1.41378733e-02
1.4             	3.71140370e+00	-1.91950653e-16	-3.08718766e-02	8.67377591e-17	-1.27054967e-03	3.38548116e-18	1.85570185e+00	1.85570185e+00	-9.25898452e-17	-9.93608076e-17	-1.67064880e-02	-1.41653886e-02
1.4005          	3.71139370e+00	-1.91951910e-16	-3.09257129e-02	8.67386998e-17	-1.27008320e-03	3.38451391e-18	1.85569685e+00	1.85569685e+00	-9.25914409e-17	-9.93604687e-17	-1.67329396e-02	-1.41927732e-02
1.401           	3.71138370e+00	-1.91953176e-16	-3.09792749e-02	8.67396395e-17	-1.26961092e-03	3.38354641e-18	1.85569185e+00	1.85569185e+00	-9.25930416e-17	-9.93601344e-17	-1.67592484e-02	-1.42200265e-02
1.4015          	3.71137372e+00	-1.91954469e-16	-3.10324383e-02	8.67405857e-17	-1.26913283e-03	3.38258024e-18	1.85568686e+00	1.85568686e+00	-9.25946540e-17	-9.93598145e-17	-1.67853520e-02	-1.42470863e-02
1.402           	3.71136374e+00	-1.91955786e-16	-3.10852548e-02	8.67415384e-17	-1.26864894e-03	3.38161435e-18	1.85568187e+00	1.85568187e+00	-9.25962786e-17	-9.93595073e-17	-1.68112763e-02	-1.42739785e-02
1.4025          	3.71135376e+00	-1.91957121e-16	-3.11377160e-02	8.67424950e-17	-1.26815926e-03	3.38065084e-18	1.85567688e+00	1.85567688e+00	-9.25979098e-17	-9.93592115e-17	-1.68370173e-02	-1.43006988e-02
1.403           	3.71134380e+00	-1.91958485e-16	-3.11898564e-02	8.67434591e-17	-1.26766379e-03	3.37968582e-18	1.85567190e+00	1.85567190e+00	-9.25995567e-17	-9.93589283e-17	-1.68625920e-02	-1.43272644e-02
1.4035          	3.71133385e+00	-1.91959864e-16	-3.12416445e-02	8.67444262e-17	-1.26716256e-03	3.37872391e-18	1.85566692e+00	1.85566692e+00	-9.26012080e-17	-9.93586558e-17	-1.68879848e-02	-1.43536597e-02
1.404           	3.71132390e+00	-1.91961274e-16	-3.12930707e-02	8.67454021e-17	-1.26665556e-03	3.37776142e-18	1.85566195e+00	1.85566195e+00	-9.26028755e-17	-9.93583983e-17	-1.69131909e-02	-1.43798798e-02
1.4045          	3.71131396e+00	-1.91962702e-16	-3.13441577e-02	8.67463822e-17	-1.26614280e-03	3.37680108e-18	1.85565698e+00	1.85565698e+00	-9.26045497e-17	-9.93581519e-17	-1.69382216e-02	-1.44059360e-02
1.405           	3.71130403e+00	-1.91964156e-16	-3.13949045e-02	8.67473692e-17	-1.26562431e-03	3.37584026e-18	1.85565201e+00	1.85565201e+00	-9.26062378e-17	-9.93579184e-17	-1.69630765e-02	-1.44318279e-02
1.4055          	3.71129410e+00	-1.91965631e-16	-3.14453191e-02	8.67483617e-17	-1.26510007e-03	3.37488135e-18	1.85564705e+00	1.85564705e+00	-9.26079340e-17	-9.93576967e-17	-1.69877596e-02	-1.44575595e-02
1.406           	3.71128419e+00	-1.91967139e-16	-3.14953024e-02	8.67493626e-17	-1.26457012e-03	3.37392195e-18	1.85564210e+00	1.85564210e+00	-9.26096477e-17	-9.93574916e-17	-1.70122213e-02	-1.44830811e-02
1.4065          	3.71127429e+00	-1.91968666e-16	-3.15449681e-02	8.67503685e-17	-1.26403444e-03	3.37296421e-18	1.85563715e+00	1.85563715e+00	-9.26113690e-17	-9.93572974e-17	-1.70365185e-02	-1.45084496e-02
1.407           	3.71126439e+00	-1.91970219e-16	-3.15942935e-02	8.67513813e-17	-1.26349306e-03	3.37200663e-18	1.85563220e+00	1.85563220e+00	-9.26131030e-17	-9.93571163e-17	-1.70606398e-02	-1.45336537e-02
1.4075          	3.71125451e+00	-1.91971785e-16	-3.16432801e-02	8.67523968e-17	-1.26294598e-03	3.37105246e-18	1.85562725e+00	1.85562725e+00	-9.26148402e-17	-9.93569451e-17	-1.70845860e-02	-1.45586941e-02
1.408           	3.71124462e+00	-1.91973386e-16	-3.16919130e-02	8.67534221e-17	-1.26239321e-03	3.37009617e-18	1.85562231e+00	1.85562231e+00	-9.26165970e-17	-9.93567894e-17	-1.71083497e-02	-1.45835633e-02
1.4085          	3.71123475e+00	-1.91975002e-16	-3.17401949e-02	8.67544492e-17	-1.26183476e-03	3.36914193e-18	1.85561738e+00	1.85561738e+00	-9.26183589e-17	-9.93566428e-17	-1.71319322e-02	-1.46082627e-02
1.409           	3.71122489e+00	-1.91976601e-16	-3.17882385e-02	8.67554636e-17	-1.26127065e-03	3.36818963e-18	1.85561244e+00	1.85561244e+00	-9.26201108e-17	-9.93564900e-17	-1.71553899e-02	-1.46328486e-02
1.4095          	3.71121504e+00	-1.91978326e-16	-3.18356046e-02	8.67565359e-17	-1.26070088e-03	3.36724074e-18	1.85560752e+00	1.85560752e+00	-9.26219222e-17	-9.93564036e-17	-1.71785032e-02	-1.46571014e-02
1.41            	3.71120519e+00	-1.91980067e-16	-3.18827417e-02	8.67576059e-17	-1.26012547e-03	3.36628389e-18	1.85560259e+00	1.85560259e+00	-9.26237497e-17	-9.93563175e-17	-1.72014963e-02	-1.46812454e-02
1.4105          	3.71119534e+00	-1.91981798e-16	-3.19295761e-02	8.67586664e-17	-1.25954441e-03	3.36533049e-18	1.85559767e+00	1.85559767e+00	-9.26255687e-17	-9.93562297e-17	-1.72243325e-02	-1.47052437e-02
1.411           	3.71118551e+00	-1.91983548e-16	-3.19760169e-02	8.67597311e-17	-1.25895773e-03	3.36438068e-18	1.85559275e+00	1.85559275e+00	-9.26273934e-17	-9.93561548e-17	-1.72469662e-02	-1.47290507e-02
1.4115          	3.71117569e+00	-1.91985318e-16	-3.20221423e-02	8.67608009e-17	-1.25836543e-03	3.36343177e-18	1.85558785e+00	1.85558785e+00	-9.26292271e-17	-9.93560906e-17	-1.72694366e-02	-1.47527057e-02
1.412           	3.71116588e+00	-1.91987108e-16	-3.20679833e-02	8.67618767e-17	-1.25776752e-03	3.36248374e-18	1.85558294e+00	1.85558294e+00	-9.26310702e-17	-9.93560377e-17	-1.72917592e-02	-1.47762241e-02
1.4125          	3.71115608e+00	-1.91988931e-16	-3.21133650e-02	8.67629609e-17	-1.25716402e-03	3.36153619e-18	1.85557804e+00	1.85557804e+00	-9.26329294e-17	-9.93560018e-17	-1.73138465e-02	-1.47995185e-02
1.413           	3.71114629e+00	-1.91990781e-16	-3.21583944e-02	8.67640535e-17	-1.25655494e-03	3.36058998e-18	1.85557314e+00	1.85557314e+00	-9.26348006e-17	-9.93559806e-17	-1.73357521e-02	-1.48226423e-02
1.4135          	3.71113650e+00	-1.91992658e-16	-3.22030589e-02	8.67651530e-17	-1.25594028e-03	3.35964424e-18	1.85556825e+00	1.85556825e+00	-9.26366846e-17	-9.93559731e-17	-1.73574697e-02	-1.48455892e-02
1.414           	3.71112672e+00	-1.91994560e-16	-3.22473524e-02	8.67662597e-17	-1.25532006e-03	3.35869961e-18	1.85556336e+00	1.85556336e+00	-9.26385804e-17	-9.93559797e-17	-1.73789963e-02	-1.48683562e-02
1.4145          	3.71111695e+00	-1.91996489e-16	-3.22912820e-02	8.67673737e-17	-1.25469429e-03	3.35775593e-18	1.85555848e+00	1.85555848e+00	-9.26404883e-17	-9.93560002e-17	-1.74003353e-02	-1.48909467e-02
1.415           	3.71110719e+00	-1.91998443e-16	-3.23348524e-02	8.67684950e-17	-1.25406298e-03	3.35681283e-18	1.85555360e+00	1.85555360e+00	-9.26424089e-17	-9.93560345e-17	-1.74214892e-02	-1.49133632e-02
1.4155          	3.71109744e+00	-1.92000429e-16	-3.23780065e-02	8.67696248e-17	-1.25342614e-03	3.35587058e-18	1.85554872e+00	1.85554872e+00	-9.26443439e-17	-9.93560851e-17	-1.74424294e-02	-1.49355771e-02
1.416           	3.71108770e+00	-1.92002431e-16	-3.24208660e-02	8.67707592e-17	-1.25278378e-03	3.35493016e-18	1.85554385e+00	1.85554385e+00	-9.26462855e-17	-9.93561458e-17	-1.74632168e-02	-1.49576492e-02
1.4165          	3.71107797e+00	-1.92004456e-16	-3.24634008e-02	8.67718990e-17	-1.25213592e-03	3.35398954e-18	1.85553899e+00	1.85553899e+00	-9.26482387e-17	-9.93562178e-17	-1.74838363e-02	-1.49795645e-02
1.417           	3.71106824e+00	-1.92006526e-16	-3.25054693e-02	8.67730543e-17	-1.25148256e-03	3.35305050e-18	1.85553412e+00	1.85553412e+00	-9.26502125e-17	-9.93563135e-17	-1.75042172e-02	-1.50012521e-02
1.4175          	3.71105852e+00	-1.92008617e-16	-3.25471894e-02	8.67742145e-17	-1.25082372e-03	3.35211168e-18	1.85552926e+00	1.85552926e+00	-9.26521970e-17	-9.93564204e-17	-1.75244184e-02	-1.50227710e-02
1.418           	3.71104881e+00	-1.92010733e-16	-3.25885507e-02	8.67753810e-17	-1.25015941e-03	3.35117387e-18	1.85552441e+00	1.85552441e+00	-9.26541925e-17	-9.93565403e-17	-1.75444348e-02	-1.50441159e-02
1.4185          	3.71103912e+00	-1.92012877e-16	-3.26295233e-02	8.67765557e-17	-1.24948964e-03	3.35023710e-18	1.85551956e+00	1.85551956e+00	-9.26562013e-17	-9.93566755e-17	-1.75642513e-02	-1.50652720e-02
1.419           	3.71102943e+00	-1.92015046e-16	-3.26701495e-02	8.67777376e-17	-1.24881442e-03	3.34930120e-18	1.85551472e+00	1.85551472e+00	-9.26582218e-17	-9.93568242e-17	-1.75838892e-02	-1.50862603e-02
1.4195          	3.71101975e+00	-1.92017245e-16	-3.27103974e-02	8.67789285e-17	-1.24813376e-03	3.34836589e-18	1.85550988e+00	1.85550988e+00	-9.26602568e-17	-9.93569886e-17	-1.76033325e-02	-1.51070650e-02
1.42            	3.71101009e+00	-1.92019474e-16	-3.27502688e-02	8.67801280e-17	-1.24744769e-03	3.34743151e-18	1.85550504e+00	1.85550504e+00	-9.26623053e-17	-9.93571684e-17	-1.76225821e-02	-1.51276867e-02
1.4205          	3.71100043e+00	-1.92021730e-16	-3.27897782e-02	8.67813364e-17	-1.24675620e-03	3.34649826e-18	1.85550022e+00	1.85550022e+00	-9.26643669e-17	-9.93573634e-17	-1.76416453e-02	-1.51481329e-02
1.421           	3.71099079e+00	-1.92024024e-16	-3.28288750e-02	8.67825555e-17	-1.24605931e-03	3.34556375e-18	1.85549540e+00	1.85549540e+00	-9.26664484e-17	-9.93575759e-17	-1.76604968e-02	-1.51683782e-02
1.4215          	3.71098116e+00	-1.92026344e-16	-3.28676287e-02	8.67837838e-17	-1.24535704e-03	3.34463189e-18	1.85549058e+00	1.85549058e+00	-9.26685403e-17	-9.93578041e-17	-1.76791714e-02	-1.51884573e-02
1.422           	3.71097152e+00	-1.92028717e-16	-3.29058408e-02	8.67850290e-17	-1.24464940e-03	3.34369963e-18	1.85548576e+00	1.85548576e+00	-9.26706589e-17	-9.93580582e-17	-1.76975698e-02	-1.52082710e-02
1.4225          	3.71096196e+00	-1.92031089e-16	-3.29440418e-02	8.67862749e-17	-1.24393639e-03	3.34276755e-18	1.85548098e+00	1.85548098e+00	-9.26727771e-17	-9.93583122e-17	-1.77159573e-02	-1.52280845e-02
1.423           	3.71095239e+00	-1.92033533e-16	-3.29816503e-02	8.67875451e-17	-1.24321803e-03	3.34183261e-18	1.85547619e+00	1.85547619e+00	-9.26749341e-17	-9.93585993e-17	-1.77340432e-02	-1.52476071e-02
1.4235          	3.71094277e+00	-1.92035923e-16	-3.30188648e-02	8.67887818e-17	-1.24249435e-03	3.34090568e-18	1.85547138e+00	1.85547138e+00	-9.26770561e-17	-9.93588674e-17	-1.77519267e-02	-1.52669381e-02
1.424           	3.71093286e+00	-1.92037968e-16	-3.30557812e-02	8.67898490e-17	-1.24176529e-03	3.34001732e-18	1.85546643e+00	1.85546643e+00	-9.26789668e-17	-9.93590015e-17	-1.77696559e-02	-1.52861253e-02
1.4245          	3.71092308e+00	-1.92040256e-16	-3.30923024e-02	8.67910321e-17	-1.24103095e-03	3.33911454e-18	1.85546154e+00	1.85546154e+00	-9.26810135e-17	-9.93592426e-17	-1.77871822e-02	-1.53051203e-02
1.425           	3.71091344e+00	-1.92042676e-16	-3.31284460e-02	8.67922731e-17	-1.24029133e-03	3.33820115e-18	1.85545672e+00	1.85545672e+00	-9.26831369e-17	-9.93595392e-17	-1.78045143e-02	-1.53239317e-02
1.4255          	3.71090383e+00	-1.92045158e-16	-3.31641766e-02	8.67935365e-17	-1.23954643e-03	3.33728333e-18	1.85545191e+00	1.85545191e+00	-9.26852958e-17	-9.93598625e-17	-1.78216347e-02	-1.53425419e-02
1.426           	3.71089423e+00	-1.92047678e-16	-3.31995018e-02	8.67948123e-17	-1.23879626e-03	3.33636565e-18	1.85544712e+00	1.85544712e+00	-9.26874735e-17	-9.93602048e-17	-1.78385472e-02	-1.53609546e-02
1.4265          	3.71088465e+00	-1.92050222e-16	-3.32345073e-02	8.67960945e-17	-1.23804084e-03	3.33544809e-18	1.85544233e+00	1.85544233e+00	-9.26896627e-17	-9.93605589e-17	-1.78552945e-02	-1.53792128e-02
1.427           	3.71087485e+00	-1.92052517e-16	-3.32691564e-02	8.67972512e-17	-1.23728014e-03	3.33455860e-18	1.85543742e+00	1.85543742e+00	-9.26916999e-17	-9.93608171e-17	-1.78718583e-02	-1.53972980e-02
1.4275          	3.71086495e+00	-1.92054732e-16	-3.33034619e-02	8.67983682e-17	-1.23651420e-03	3.33368516e-18	1.85543247e+00	1.85543247e+00	-9.26936810e-17	-9.93610514e-17	-1.78882451e-02	-1.54152167e-02
1.428           	3.71085541e+00	-1.92057371e-16	-3.33371914e-02	8.67996804e-17	-1.23574309e-03	3.33277507e-18	1.85542771e+00	1.85542771e+00	-9.26959103e-17	-9.93614604e-17	-1.79043388e-02	-1.54328526e-02
1.4285          	3.71084593e+00	-1.92060129e-16	-3.33706686e-02	8.68010459e-17	-1.23496679e-03	3.33185274e-18	1.85542296e+00	1.85542296e+00	-9.26982115e-17	-9.93619170e-17	-1.79203011e-02	-1.54503675e-02
1.429           	3.71083644e+00	-1.92062884e-16	-3.34037262e-02	8.68024020e-17	-1.23418530e-03	3.33093247e-18	1.85541822e+00	1.85541822e+00	-9.27005095e-17	-9.93623744e-17	-1.79360484e-02	-1.54676778e-02
1.4295          	3.71082695e+00	-1.92065650e-16	-3.34363931e-02	8.68037579e-17	-1.23339863e-03	3.33001536e-18	1.85541347e+00	1.85541347e+00	-9.27028096e-17	-9.93628403e-17	-1.79515952e-02	-1.54847979e-02
1.43            	3.71081745e+00	-1.92068430e-16	-3.34686768e-02	8.68051154e-17	-1.23260679e-03	3.32910099e-18	1.85540872e+00	1.85540872e+00	-9.27051139e-17	-9.93633159e-17	-1.79669452e-02	-1.55017316e-02
1.4305          	3.71080796e+00	-1.92071225e-16	-3.35005754e-02	8.68064757e-17	-1.23180981e-03	3.32818995e-18	1.85540398e+00	1.85540398e+00	-9.27074224e-17	-9.93638023e-17	-1.79820975e-02	-1.55184779e-02
1.431           	3.71079846e+00	-1.92074042e-16	-3.35321172e-02	8.68078406e-17	-1.23100769e-03	3.32727918e-18	1.85539923e+00	1.85539923e+00	-9.27097419e-17	-9.93643003e-17	-1.79970663e-02	-1.55350509e-02
1.4315          	3.71078897e+00	-1.92076882e-16	-3.35632421e-02	8.68092113e-17	-1.23020046e-03	3.32637134e-18	1.85539449e+00	1.85539449e+00	-9.27120696e-17	-9.93648122e-17	-1.80118215e-02	-1.55514206e-02
1.432           	3.71077949e+00	-1.92079744e-16	-3.35939914e-02	8.68105876e-17	-1.22938812e-03	3.32546492e-18	1.85538974e+00	1.85538974e+00	-9.27144072e-17	-9.93653370e-17	-1.80263838e-02	-1.55676076e-02
1.4325          	3.71077001e+00	-1.92082631e-16	-3.36243556e-02	8.68119702e-17	-1.22857068e-03	3.32456007e-18	1.85538500e+00	1.85538500e+00	-9.27167552e-17	-9.93658754e-17	-1.80407485e-02	-1.55836071e-02
1.433           	3.71076054e+00	-1.92085543e-16	-3.36543216e-02	8.68133600e-17	-1.22774818e-03	3.32365663e-18	1.85538027e+00	1.85538027e+00	-9.27191151e-17	-9.93664284e-17	-1.80549090e-02	-1.55994126e-02
1.4335          	3.71075117e+00	-1.92088475e-16	-3.36837764e-02	8.68147579e-17	-1.22692047e-03	3.32275506e-18	1.85537558e+00	1.85537558e+00	-9.27214826e-17	-9.93669927e-17	-1.80688087e-02	-1.56149677e-02
1.434           	3.71074170e+00	-1.92091437e-16	-3.37129815e-02	8.68161600e-17	-1.22608779e-03	3.32185260e-18	1.85537085e+00	1.85537085e+00	-9.27238657e-17	-9.93675709e-17	-1.80825785e-02	-1.56304029e-02
1.4345          	3.71073224e+00	-1.92094437e-16	-3.37416597e-02	8.68175749e-17	-1.22525016e-03	3.32095488e-18	1.85536612e+00	1.85536612e+00	-9.27262635e-17	-9.93681733e-17	-1.80960800e-02	-1.56455797e-02
1.435           	3.71072282e+00	-1.92097432e-16	-3.37702581e-02	8.68189865e-17	-1.22440753e-03	3.32005716e-18	1.85536141e+00	1.85536141e+00	-9.27286589e-17	-9.93687733e-17	-1.81095366e-02	-1.56607215e-02
1.4355          	3.71071338e+00	-1.92100474e-16	-3.37982911e-02	8.68204122e-17	-1.22355991e-03	3.31916128e-18	1.85535669e+00	1.85535669e+00	-9.27310759e-17	-9.93693984e-17	-1.81227055e-02	-1.56755857e-02
1.436           	3.71070404e+00	-1.92103536e-16	-3.38258536e-02	8.68218469e-17	-1.22270723e-03	3.31826893e-18	1.85535202e+00	1.85535202e+00	-9.27334993e-17	-9.93700371e-17	-1.81356340e-02	-1.56902196e-02
1.4365          	3.71069468e+00	-1.92106622e-16	-3.38530521e-02	8.68232879e-17	-1.22184955e-03	3.31737796e-18	1.85534734e+00	1.85534734e+00	-9.27359331e-17	-9.93706890e-17	-1.81483756e-02	-1.57046765e-02
1.437           	3.71068525e+00	-1.92109740e-16	-3.38798814e-02	8.68247352e-17	-1.22098698e-03	3.31648701e-18	1.85534263e+00	1.85534263e+00	-9.27383830e-17	-9.93713570e-17	-1.81609277e-02	-1.57189537e-02
1.4375          	3.71067584e+00	-1.92112886e-16	-3.39063157e-02	8.68261906e-17	-1.22011949e-03	3.31559827e-18	1.85533792e+00	1.85533792e+00	-9.27408445e-17	-9.93720411e-17	-1.81732773e-02	-1.57330383e-02
1.438           	3.71066644e+00	-1.92116061e-16	-3.39323967e-02	8.68276538e-17	-1.21924709e-03	3.31470844e-18	1.85533322e+00	1.85533322e+00	-9.27433219e-17	-9.93727387e-17	-1.81854454e-02	-1.57469512e-02
1.4385          	3.71065704e+00	-1.92119264e-16	-3.39580254e-02	8.68291255e-17	-1.21836978e-03	3.31382198e-18	1.85532852e+00	1.85532852e+00	-9.27458100e-17	-9.93734539e-17	-1.81973825e-02	-1.57606429e-02
1.439           	3.71064765e+00	-1.92122482e-16	-3.39833627e-02	8.68306012e-17	-1.21748757e-03	3.31293722e-18	1.85532383e+00	1.85532383e+00	-9.27483038e-17	-9.93741783e-17	-1.82091689e-02	-1.57741938e-02
1.4395          	3.71063827e+00	-1.92125740e-16	-3.40082240e-02	8.68320885e-17	-1.21660048e-03	3.31205271e-18	1.85531913e+00	1.85531913e+00	-9.27508175e-17	-9.93749229e-17	-1.82207125e-02	-1.57875115e-02
1.44            	3.71062890e+00	-1.92129015e-16	-3.40327844e-02	8.68335802e-17	-1.21570851e-03	3.31117001e-18	1.85531445e+00	1.85531445e+00	-9.27533373e-17	-9.93756773e-17	-1.82321007e-02	-1.58006837e-02
1.4405          	3.71061954e+00	-1.92132323e-16	-3.40568905e-02	8.68350818e-17	-1.21481170e-03	3.31028866e-18	1.85530977e+00	1.85530977e+00	-9.27558727e-17	-9.93764501e-17	-1.82432569e-02	-1.58136335e-02
